num_samples threshold occupation_density_mean occupation_density_stderr second_moment_mean second_moment_stderr
63967 1.1 0.17852886835399503 2.5340212312023707e-05 53694.77622836775 143.4155496673411
63967 1.113 0.1756965662919943 2.532367365564928e-05 49047.76763018432 133.7020337563437
63967 1.125 0.17310132071224227 2.5307547694156836e-05 45133.283943283255 124.92003900084244
63967 1.138 0.17032457721950378 2.526976976212763e-05 41316.43624056154 116.15500181711975
63967 1.15 0.16778487334094142 2.5274113206528748e-05 38045.37051917395 108.41894915509577
63967 1.163 0.16507452373880283 2.5261539239640385e-05 34819.02058874107 101.04046415186149
63967 1.175 0.1625928573483202 2.5213502872677843e-05 32086.683086591525 94.5299544137586
63967 1.188 0.15993059293072992 2.518512902545011e-05 29412.32780965185 88.1424684157246
63967 1.2 0.15749606157862647 2.509645510608267e-05 27109.332218174997 81.79384532475835
63967 1.213 0.1548970597339253 2.5027391583833426e-05 24873.677239826786 75.90540905907291
63967 1.225 0.15252288956805854 2.5018353282004027e-05 22994.773226820078 70.73260228907805
63967 1.238 0.14997825655416075 2.493503099462984e-05 21151.129754404614 65.6841477743828
63967 1.25 0.14765379226788816 2.4828790385895818e-05 19610.058154986164 61.143521481256464
63967 1.263 0.1451644082261166 2.474657878558493e-05 18041.946128472493 56.21531052387862
63967 1.275 0.14287229519908703 2.4697636246588822e-05 16679.172119999374 52.125196123015144
63967 1.288 0.14042775504557037 2.4649350388083596e-05 15413.144011756061 48.369055925884965
63967 1.3 0.13819719627307828 2.45951113572589e-05 14318.062657307673 45.067176101585034
63967 1.312 0.1359867053011709 2.4541176405326725e-05 13289.55333218691 41.89712041166197
63967 1.325 0.13362685218941017 2.4454452534222944e-05 12304.232807541388 38.84757725242481
63967 1.338 0.13131308298028674 2.442851984265325e-05 11397.770772429534 35.81092442126974
63967 1.35 0.1291912420154142 2.4335899226464825e-05 10619.046836650148 33.37373825631017
63967 1.363 0.12691836181155908 2.425595385832732e-05 9855.76697359576 31.094127728814144
63967 1.375 0.12483511382431567 2.4183921697438738e-05 9190.308737317679 28.911188615889124
63967 1.388 0.12260290413807119 2.4072468324542798e-05 8541.5775008989 26.69789022201688
63967 1.4 0.12057221637719448 2.3977948795804246e-05 7991.728375568652 24.928373550963475
63967 1.413 0.11839424915972299 2.3895980394033068e-05 7441.718151546891 23.220120227448565
63967 1.425 0.11641416761767785 2.381335879327075e-05 6965.669298231901 21.587194891581962
63967 1.438 0.11430290931261432 2.3659290119475327e-05 6490.580439914331 19.97833188076598
63967 1.45 0.11238081149655292 2.353095058074785e-05 6082.978832835681 18.639344429101136
63967 1.463 0.11031813843075335 2.3420385258375463e-05 5666.157362389982 17.21298532168436
63967 1.475 0.10843070481654603 2.3310789612227012e-05 5324.615770631732 16.125746457505702
63967 1.488 0.10641509357950193 2.3205868093495043e-05 4980.023574655682 14.934134011951574
63967 1.5 0.10457594350211828 2.3102297223974027e-05 4684.284584238748 13.921260622371152
63967 1.513 0.10260817416793035 2.2998834226534412e-05 4390.277987087092 13.020692312114585
63967 1.525 0.10083073842762674 2.2909317267779208e-05 4136.427345349946 12.21515428136573
63967 1.538 0.09892727178076195 2.2795068128576637e-05 3878.563181015211 11.364935014309085
63967 1.55 0.09718995446089389 2.268920765218506e-05 3656.6624509512717 10.67930299930687
63967 1.562 0.09546857764159646 2.25757410122307e-05 3459.459471289884 10.085388546997791
63967 1.575 0.09362626755983554 2.2470852497641703e-05 3252.0910469460814 9.429447928685562
